"Mod name","Registry name","Item ID","Display name","Exists"
"Quark","quark:vertical_cyan_stained_planks","quark:vertical_cyan_stained_planks","Vertical Cyan Stained Planks","true"
"Quark","quark:vertical_dark_oak_planks","quark:vertical_dark_oak_planks","Vertical Dark Oak Planks","true"
"Quark","quark:vertical_gray_stained_planks","quark:vertical_gray_stained_planks","Vertical Gray Stained Planks","true"
"Quark","quark:vertical_green_stained_planks","quark:vertical_green_stained_planks","Vertical Green Stained Planks","true"
"Quark","quark:vertical_jungle_planks","quark:vertical_jungle_planks","Vertical Jungle Planks","true"
"Quark","quark:vertical_light_blue_stained_planks","quark:vertical_light_blue_stained_planks","Vertical Light Blue Stained Planks","true"
"Quark","quark:vertical_light_gray_stained_planks","quark:vertical_light_gray_stained_planks","Vertical Light Gray Stained Planks","true"
"Quark","quark:vertical_lime_stained_planks","quark:vertical_lime_stained_planks","Vertical Lime Stained Planks","true"
"Quark","quark:vertical_magenta_stained_planks","quark:vertical_magenta_stained_planks","Vertical Magenta Stained Planks","true"
"Quark","quark:vertical_oak_planks","quark:vertical_oak_planks","Vertical Oak Planks","true"
"Quark","quark:vertical_orange_stained_planks","quark:vertical_orange_stained_planks","Vertical Orange Stained Planks","true"
"Quark","quark:vertical_pink_stained_planks","quark:vertical_pink_stained_planks","Vertical Pink Stained Planks","true"
"Quark","quark:vertical_purple_stained_planks","quark:vertical_purple_stained_planks","Vertical Purple Stained Planks","true"
"Quark","quark:vertical_red_stained_planks","quark:vertical_red_stained_planks","Vertical Red Stained Planks","true"
"Quark","quark:vertical_spruce_planks","quark:vertical_spruce_planks","Vertical Spruce Planks","true"
"Quark","quark:vertical_warped_planks","quark:vertical_warped_planks","Vertical Warped Planks","true"
"Quark","quark:vertical_white_stained_planks","quark:vertical_white_stained_planks","Vertical White Stained Planks","true"
"Quark","quark:vertical_yellow_stained_planks","quark:vertical_yellow_stained_planks","Vertical Yellow Stained Planks","true"
"Quark","quark:violet_crystal","quark:violet_crystal","Violet Corundum","true"
"Quark","quark:violet_crystal_cluster","quark:violet_crystal_cluster","Violet Corundum Cluster","true"
"Quark","quark:violet_crystal_pane","quark:violet_crystal_pane","Violet Corundum Sheet","true"
"Quark","quark:warped_bookshelf","quark:warped_bookshelf","Warped Bookshelf","true"
"Quark","quark:warped_chest","quark:warped_chest","Warped Chest","true"
"Quark","quark:warped_ladder","quark:warped_ladder","Warped Ladder","true"
"Quark","quark:warped_post","quark:warped_post","Warped Post","true"
"Quark","quark:warped_trapped_chest","quark:warped_trapped_chest","Warped Trapped Chest","true"
"Quark","quark:warped_vertical_slab","quark:warped_vertical_slab","Warped Vertical Slab","true"
"Quark","quark:weather_sensor","quark:weather_sensor","Weather Detector","true"
"Quark","quark:weeping_blackstone_bricks","quark:weeping_blackstone_bricks","Weeping Blackstone Bricks","true"
"Quark","quark:weeping_blackstone_bricks_slab","quark:weeping_blackstone_bricks_slab","Weeping Blackstone Brick Slab","true"
"Quark","quark:weeping_blackstone_bricks_stairs","quark:weeping_blackstone_bricks_stairs","Weeping Blackstone Brick Stairs","true"
"Quark","quark:weeping_blackstone_bricks_vertical_slab","quark:weeping_blackstone_bricks_vertical_slab","Weeping Blackstone Brick Vertical Slab","true"
"Quark","quark:weeping_blackstone_bricks_wall","quark:weeping_blackstone_bricks_wall","Weeping Blackstone Brick Wall","true"
"Quark","quark:white_candle","quark:white_candle","White Candle","true"
"Quark","quark:white_crystal","quark:white_crystal","White Corundum","true"
"Quark","quark:white_crystal_cluster","quark:white_crystal_cluster","White Corundum Cluster","true"
"Quark","quark:white_crystal_pane","quark:white_crystal_pane","White Corundum Sheet","true"
"Quark","quark:white_framed_glass","quark:white_framed_glass","White Framed Glass","true"
"Quark","quark:white_framed_glass_pane","quark:white_framed_glass_pane","White Framed Glass Pane","true"
"Quark","quark:white_quilted_wool","quark:white_quilted_wool","White Quilted Wool","true"
"Quark","quark:white_shingles","quark:white_shingles","White Shingles","true"
"Quark","quark:white_shingles_slab","quark:white_shingles_slab","White Shingles Slab","true"
"Quark","quark:white_shingles_stairs","quark:white_shingles_stairs","White Shingles Stairs","true"
"Quark","quark:white_shingles_vertical_slab","quark:white_shingles_vertical_slab","White Shingles Vertical Slab","true"
"Quark","quark:white_stained_planks","quark:white_stained_planks","White Stained Planks","true"
"Quark","quark:white_stained_planks_slab","quark:white_stained_planks_slab","White Stained Plank Slab","true"
"Quark","quark:white_stained_planks_stairs","quark:white_stained_planks_stairs","White Stained Plank Stairs","true"
"Quark","quark:white_stained_planks_vertical_slab","quark:white_stained_planks_vertical_slab","White Stained Plank Vertical Slab","true"
"Quark","quark:white_stool","quark:white_stool","White Stool","true"
"Quark","quark:yellow_blossom_leaf_carpet","quark:yellow_blossom_leaf_carpet","Sunny Blossom Leaf Carpet","true"
"Quark","quark:yellow_blossom_leaves","quark:yellow_blossom_leaves","Sunny Blossom Leaves","true"
"Quark","quark:yellow_blossom_sapling","quark:yellow_blossom_sapling","Sunny Blossom Sapling","true"
"Quark","quark:yellow_candle","quark:yellow_candle","Yellow Candle","true"
"Quark","quark:yellow_crystal","quark:yellow_crystal","Yellow Corundum","true"
"Quark","quark:yellow_crystal_cluster","quark:yellow_crystal_cluster","Yellow Corundum Cluster","true"
"Quark","quark:yellow_crystal_pane","quark:yellow_crystal_pane","Yellow Corundum Sheet","true"
"Quark","quark:yellow_framed_glass","quark:yellow_framed_glass","Yellow Framed Glass","true"
"Quark","quark:yellow_framed_glass_pane","quark:yellow_framed_glass_pane","Yellow Framed Glass Pane","true"
"Quark","quark:yellow_quilted_wool","quark:yellow_quilted_wool","Yellow Quilted Wool","true"
"Quark","quark:yellow_shingles","quark:yellow_shingles","Yellow Shingles","true"
"Quark","quark:yellow_shingles_slab","quark:yellow_shingles_slab","Yellow Shingles Slab","true"
"Quark","quark:yellow_shingles_stairs","quark:yellow_shingles_stairs","Yellow Shingles Stairs","true"
"Quark","quark:yellow_shingles_vertical_slab","quark:yellow_shingles_vertical_slab","Yellow Shingles Vertical Slab","true"
"Quark","quark:yellow_slime_block","quark:yellow_slime_block","Yellow Slime Block","true"
"Quark","quark:yellow_stained_planks","quark:yellow_stained_planks","Yellow Stained Planks","true"
"Quark","quark:yellow_stained_planks_slab","quark:yellow_stained_planks_slab","Yellow Stained Plank Slab","true"
"Quark","quark:yellow_stained_planks_stairs","quark:yellow_stained_planks_stairs","Yellow Stained Plank Stairs","true"
"Quark","quark:yellow_stained_planks_vertical_slab","quark:yellow_stained_planks_vertical_slab","Yellow Stained Plank Vertical Slab","true"
"Quark","quark:yellow_stool","quark:yellow_stool","Yellow Stool","true"
"Thermal Series","thermal:apatite_block","thermal:apatite_block","Block of Apatite","true"
"Thermal Series","thermal:apatite_ore","thermal:apatite_ore","Apatite Ore","true"
"Thermal Series","thermal:apple_block","thermal:apple_block","Crate of Apples","true"
"Thermal Series","thermal:bamboo_block","thermal:bamboo_block","Block of Bamboo","true"
"Thermal Series","thermal:beetroot_block","thermal:beetroot_block","Crate of Beetroot","true"
"Thermal Series","thermal:bitumen_block","thermal:bitumen_block","Block of Bitumen","true"
"Thermal Series","thermal:black_rockwool","thermal:black_rockwool","Black Rockwool","true"
"Thermal Series","thermal:blue_rockwool","thermal:blue_rockwool","Blue Rockwool","true"
"Thermal Series","thermal:bronze_block","thermal:bronze_block","Block of Bronze","true"
"Thermal Series","thermal:brown_rockwool","thermal:brown_rockwool","Brown Rockwool","true"
"Thermal Series","thermal:carrot_block","thermal:carrot_block","Crate of Carrots","true"
"Thermal Series","thermal:charcoal_block","thermal:charcoal_block","Block of Charcoal","true"
"Thermal Series","thermal:charge_bench","thermal:charge_bench","Energetic Infuser","true"
"Thermal Series","thermal:cinnabar_block","thermal:cinnabar_block","Block of Cinnabar","true"
"Thermal Series","thermal:cinnabar_ore","thermal:cinnabar_ore","Cinnabar Ore","true"
"Thermal Series","thermal:coal_coke_block","thermal:coal_coke_block","Block of Coke","true"
"Thermal Series","thermal:constantan_block","thermal:constantan_block","Block of Constantan","true"
"Thermal Series","thermal:copper_block","thermal:copper_block","Block of Copper","true"
"Thermal Series","thermal:copper_ore","thermal:copper_ore","Copper Ore","true"
"Thermal Series","thermal:cured_rubber_block","thermal:cured_rubber_block","Block of Cured Rubber","true"
"Thermal Series","thermal:cyan_rockwool","thermal:cyan_rockwool","Cyan Rockwool","true"
"Thermal Series","thermal:device_collector","thermal:device_collector","Vacuumulator","true"
"Thermal Series","thermal:device_hive_extractor","thermal:device_hive_extractor","Hive Hopper","true"
"Thermal Series","thermal:device_nullifier","thermal:device_nullifier","Nullifier","true"
"Thermal Series","thermal:device_potion_diffuser","thermal:device_potion_diffuser","Decoctive Diffuser","true"
"Thermal Series","thermal:device_rock_gen","thermal:device_rock_gen","Igneous Extruder","true"
"Thermal Series","thermal:device_tree_extractor","thermal:device_tree_extractor","Arboreal Extractor","true"
"Thermal Series","thermal:device_water_gen","thermal:device_water_gen","Aqueous Accumulator","true"
"Thermal Series","thermal:dynamo_compression","thermal:dynamo_compression","Compression Dynamo","true"
"Thermal Series","thermal:dynamo_lapidary","thermal:dynamo_lapidary","Lapidary Dynamo","true"
"Thermal Series","thermal:dynamo_magmatic","thermal:dynamo_magmatic","Magmatic Dynamo","true"
"Thermal Series","thermal:dynamo_numismatic","thermal:dynamo_numismatic","Numismatic Dynamo","true"
"Thermal Series","thermal:dynamo_stirling","thermal:dynamo_stirling","Stirling Dynamo","true"
"Thermal Series","thermal:earth_tnt","thermal:earth_tnt","Tectonic Explosive","true"
"Thermal Series","thermal:electrum_block","thermal:electrum_block","Block of Electrum","true"
"Thermal Series","thermal:enderium_block","thermal:enderium_block","Block of Enderium","true"
"Thermal Series","thermal:enderium_glass","thermal:enderium_glass","Enderium Glass","true"
"Thermal Series","thermal:energy_cell","thermal:energy_cell","Redstone Flux Cell","true"
"Thermal Series","thermal:energy_cell_frame","thermal:energy_cell_frame","Redstone Flux Cell Frame","true"
"Thermal Series","thermal:fire_tnt","thermal:fire_tnt","Inferno Explosive","true"
"Thermal Series","thermal:fluid_cell","thermal:fluid_cell","Fluid Cell","true"
"Thermal Series","thermal:fluid_cell_frame","thermal:fluid_cell_frame","Fluid Cell Frame","true"
"Thermal Series","thermal:gray_rockwool","thermal:gray_rockwool","Gray Rockwool","true"
"Thermal Series","thermal:green_rockwool","thermal:green_rockwool","Green Rockwool","true"
"Thermal Series","thermal:gunpowder_block","thermal:gunpowder_block","Block of Gunpowder","true"
"Thermal Series","thermal:ice_tnt","thermal:ice_tnt","Glacial Explosive","true"
"Thermal Series","thermal:invar_block","thermal:invar_block","Block of Invar","true"
"Thermal Series","thermal:lead_block","thermal:lead_block","Block of Lead","true"
"Thermal Series","thermal:lead_ore","thermal:lead_ore","Lead Ore","true"
"Thermal Series","thermal:light_blue_rockwool","thermal:light_blue_rockwool","Light Blue Rockwool","true"
"Thermal Series","thermal:light_gray_rockwool","thermal:light_gray_rockwool","Light Gray Rockwool","true"
"Thermal Series","thermal:lightning_tnt","thermal:lightning_tnt","Fulminating Explosive","true"
"Thermal Series","thermal:lime_rockwool","thermal:lime_rockwool","Lime Rockwool","true"
"Thermal Series","thermal:lumium_block","thermal:lumium_block","Block of Lumium","true"
"Thermal Series","thermal:lumium_glass","thermal:lumium_glass","Lumium Glass","true"
"Thermal Series","thermal:machine_bottler","thermal:machine_bottler","Fluid Encapsulator","true"
"Thermal Series","thermal:machine_brewer","thermal:machine_brewer","Alchemical Imbuer","true"
"Thermal Series","thermal:machine_centrifuge","thermal:machine_centrifuge","Centrifugal Separator","true"
"Thermal Series","thermal:machine_chiller","thermal:machine_chiller","Blast Chiller","true"
"Thermal Series","thermal:machine_crafter","thermal:machine_crafter","Sequential Fabricator","true"
"Thermal Series","thermal:machine_crucible","thermal:machine_crucible","Magma Crucible","true"
"Thermal Series","thermal:machine_frame","thermal:machine_frame","Machine Frame","true"
"Thermal Series","thermal:machine_furnace","thermal:machine_furnace","Redstone Furnace","true"
"Thermal Series","thermal:machine_insolator","thermal:machine_insolator","Phytogenic Insolator","true"
"Thermal Series","thermal:machine_press","thermal:machine_press","Multiservo Press","true"
"Thermal Series","thermal:machine_pulverizer","thermal:machine_pulverizer","Pulverizer","true"
"Thermal Series","thermal:machine_pyrolyzer","thermal:machine_pyrolyzer","Pyrolyzer","true"
"Thermal Series","thermal:machine_refinery","thermal:machine_refinery","Fractionating Still","true"
"Thermal Series","thermal:machine_sawmill","thermal:machine_sawmill","Sawmill","true"
"Thermal Series","thermal:machine_smelter","thermal:machine_smelter","Induction Smelter","true"
"Thermal Series","thermal:magenta_rockwool","thermal:magenta_rockwool","Magenta Rockwool","true"
"Thermal Series","thermal:nickel_block","thermal:nickel_block","Block of Nickel","true"
"Thermal Series","thermal:nickel_ore","thermal:nickel_ore","Nickel Ore","true"
"Thermal Series","thermal:niter_block","thermal:niter_block","Block of Niter","true"
"Thermal Series","thermal:niter_ore","thermal:niter_ore","Niter Ore","true"
"Thermal Series","thermal:nuke_tnt","thermal:nuke_tnt","Nuclear Explosive","true"
"Thermal Series","thermal:obsidian_glass","thermal:obsidian_glass","Hardened Glass","true"
"Thermal Series","thermal:oil_red_sand","thermal:oil_red_sand","Bituminous Red Sand","true"
"Thermal Series","thermal:oil_sand","thermal:oil_sand","Bituminous Sand","true"
"Thermal Series","thermal:orange_rockwool","thermal:orange_rockwool","Orange Rockwool","true"
"Thermal Series","thermal:phyto_tnt","thermal:phyto_tnt","PNT","true"
"Thermal Series","thermal:pink_rockwool","thermal:pink_rockwool","Pink Rockwool","true"
"Thermal Series","thermal:potato_block","thermal:potato_block","Crate of Potatoes","true"
"Thermal Series","thermal:purple_rockwool","thermal:purple_rockwool","Purple Rockwool","true"
"Thermal Series","thermal:red_rockwool","thermal:red_rockwool","Red Rockwool","true"
"Thermal Series","thermal:rich_slag_block","thermal:rich_slag_block","Block of Rich Slag","true"
"Thermal Series","thermal:rosin_block","thermal:rosin_block","Block of Rosin","true"
"Thermal Series","thermal:rubber_block","thermal:rubber_block","Block of Rubber","true"
"Thermal Series","thermal:ruby_block","thermal:ruby_block","Block of Ruby","true"
"Thermal Series","thermal:ruby_ore","thermal:ruby_ore","Ruby Ore","true"
"Thermal Series","thermal:sapphire_block","thermal:sapphire_block","Block of Sapphire","true"
"Thermal Series","thermal:sapphire_ore","thermal:sapphire_ore","Sapphire Ore","true"
"Thermal Series","thermal:sawdust_block","thermal:sawdust_block","Block of Sawdust","true"
"Thermal Series","thermal:signalum_block","thermal:signalum_block","Block of Signalum","true"
"Thermal Series","thermal:signalum_glass","thermal:signalum_glass","Signalum Glass","true"
"Thermal Series","thermal:silver_block","thermal:silver_block","Block of Silver","true"
"Thermal Series","thermal:silver_ore","thermal:silver_ore","Silver Ore","true"
"Thermal Series","thermal:slag_block","thermal:slag_block","Block of Slag","true"
"Thermal Series","thermal:sugar_cane_block","thermal:sugar_cane_block","Block of Sugar Cane","true"
"Thermal Series","thermal:sulfur_block","thermal:sulfur_block","Block of Sulfur","true"
